motivic_name,machine_name,stem,Adams filtration,weight,tautorsion,name_occurrence,match_method
P D^3 h2^2 d0,{22-495},100,22,52,0,1,key
h0^2 g^5,{22-494},100,22,60,2,1,key
M P D h0^2 i,{23-519},100,23,52,0,2,structural
M P^2 D h1 d0,{23-510},100,23,53,0,1,key
D c0 e0^4,{23-508},100,23,57,1,1,structural
d0 e0^3 m,{23-518},100,23,58,0,1,key
M D P h0^3 i,{24-544},100,24,52,0,1,key
h0 d0 e0^3 m,{24-543},100,24,58,2,1,key
M D P h0^4 i,{25-565},100,25,52,0,1,key
h1 d0 e0^5,{25-552},100,25,59,3,1,key
M D P h0^5 i,{26-577},100,26,52,0,1,key
M P^3 d0 e0,{26-562},100,26,54,0,1,key
D h2^2 d0^5,{26-576},100,26,56,0,1,key
P^2 D^2 c0 d0^2,{27-568},100,27,53,0,1,key
M P^3 h0 d0 e0,{27-585},100,27,54,0,1,key
M P^3 h0^2 d0 e0,{28-593},100,28,54,0,1,key
P^3 D^2 h0 d0^2,{29-598},100,29,52,0,1,key
P^2 D h1 d0^3 e0,{29-581},100,29,55,0,1,key
D^2 P^3 h0^2 d0^2,{30-597},100,30,52,0,1,key
M P^5 h1 d0,{31-577},100,31,53,0,1,key
P^2 d0^6,{32-572},100,32,56,0,1,key
h6 e1,{5-90},101,5,53,0,1,key
D h3^2 h6,{7-148},101,7,52,0,1,key
"x101,7",{7-149},101,7,53,0,1,key
h2^2 h6 d1,{7-147},101,7,54,0,1,key
D h0 h3^2 h6,{8-176},101,8,52,0,1,key
"x101,8",{8-175},101,8,54,0,1,structural
"h0^2 x101,8",{10-225},101,10,54,0,1,key
h1 h6 e0 g,{10-223},101,10,55,0,1,key
h1 e1 H1,{10-224},101,10,55,1,1,key
"h1^2 x99,9",{11-237},101,11,55,0,1,key
h0 g2 Q2,{12-256},101,12,54,0,1,key
c1 H1 g,{12-254},101,12,56,3,1,key
D h1 d1 g2,{13-270},101,13,55,0,1,key
h1^4 h6 e0^2,{13-271},101,13,56,1,1,key
"x101,14",{14-267},101,14,55,1,1,structural
h1^2 h6 c0 d0^2,{14-269},101,14,55,1,1,structural
g^2 A',{14-268},101,14,56,0,1,key
D^2 i1,{15-272},101,15,54,0,1,key
D D1 c0 e0,{15-274},101,15,55,1,1,key
g^2 B7,{15-273},101,15,57,3,1,key
M D^2 h1 h3,{16-304},101,16,53,1,1,key
P D D1 e0,{16-303},101,16,54,0,1,key
h1^7 h6 d0 e0,{16-308},101,16,57,1,1,key
M D^2 c0,{17-344},101,17,53,0,1,key
P D D1 h0 e0,{17-353},101,17,54,0,1,key
D^2 h1 d1 g,{17-347},101,17,55,1,1,key
h1^2 g^2 j1,{17-350},101,17,59,1,1,key
M P D^2,{18-376},101,18,52,0,1,key
P D D1 h0^2 e0,{18-382},101,18,54,0,1,key
P^2 h1^5 h6 e0,{18-380},101,18,55,1,1,key
h1^4 g D4,{18-378},101,18,59,1,1,key
D^2 M P h0,{19-410},101,19,52,0,1,key
D^3 h1^2 h3 g,{19-403},101,19,54,1,1,key
M D h1 d0 e0,{19-402},101,19,55,0,1,key
M^2 P h1^3,{19-404},101,19,55,3,1,key
D h2^2 g^2 n,{19-405},101,19,57,0,1,key
h1^4 g^2 Q2,{19-408},101,19,58,1,1,key
h1^3 e1 g^3,{19-406},101,19,60,1,1,key
D^2 M P h0^2,{20-441},101,20,52,0,1,key
D^2 M P h0^3,{21-479},101,21,52,0,1,key
D^3 h1 d0^2,{21-471},101,21,53,0,1,key
h1^13 h6 c0 e0,{21-478},101,21,60,1,1,key
t h1 g^5,{21-476},101,21,60,2,1,key
D^2 M P h0^4,{22-506},101,22,52,0,1,key
M d0^4,{22-498},101,22,56,0,1,key
d0 e0 m^2,{22-505},101,22,58,0,1,key
D^2 M P h0^5,{23-533},101,23,52,0,1,key
M h0 d0^4,{23-532},101,23,56,2,1,key
D^2 M P h0^6,{24-559},101,24,52,0,1,key
M h0^2 d0^4,{24-558},101,24,56,2,1,key
D h1 d0^3 e0^2,{25-567},101,25,57,0,1,key
M P^3 h1 d0 e0,{27-588},101,27,55,0,1,key
d0^6 e0,{28-594},101,28,58,0,1,key
P^3 D^2 h1 d0^2,{29-600},101,29,53,0,1,key
h0 d0^6 e0,{29-616},101,29,58,2,1,key
h0^2 d0^6 e0,{30-616},101,30,58,2,1,key
P d0^5 i,{31-613},101,31,56,0,1,key
h1 h6 e1,{6-123},102,6,54,0,1,key
"h3 x95,7",{8-177},102,8,54,0,1,structural
h6 c1 g,{8-178},102,8,55,0,1,structural
M1 h2^2,{8-179},102,8,55,0,1,structural
"h1 x101,8",{9-207},102,9,55,0,1,key
D h1 h6 d0,{10-227},102,10,53,0,1,key
g2 D2,{10-229},102,10,54,0,1,key
"h1 h3 x94,8 + t h2 x99,9",{10-228},102,10,54,1,1,key
"h2 x99,9",{10-226},102,10,55,0,1,key
h0 g2 D2,{11-241},102,11,54,0,1,key
h1^2 h6 e0 g,{11-239},102,11,56,1,1,structural
h1^2 e1 H1,{11-240},102,11,56,1,1,structural
h1 g2 Q2,{12-259},102,12,55,0,1,key
h6 c0 d0 e0,{12-258},102,12,55,1,1,key
d1^2 e1,{12-257},102,12,57,2,1,key
P h6 d0 e0,{13-274},102,13,54,0,1,key
g^2 H1,{13-272},102,13,57,0,1,key
t D1 D^2 h1^2,{14-275},102,14,53,0,1,key
D D1 h2^2 g,{14-274},102,14,56,0,1,key
"x102,14",{14-272},102,14,57,1,1,key
D D1 j,{15-282},102,15,54,0,1,key
"h0 h2 x99,13",{15-283},102,15,56,1,1,structural
"h1 x101,14",{15-279},102,15,56,1,1,structural
P^2 h6 i,{16-318},102,16,52,0,1,key
D D1 h0 j,{16-319},102,16,54,0,1,key
D^2 h1 i1,{16-312},102,16,55,1,1,key
g^2 C0,{16-311},102,16,57,0,1,key
(De1+C0) g^2,{16-310},102,16,57,2,1,structural
h1 g^2 B7,{16-313},102,16,58,1,1,key
P^2 h0 h6 i,{17-360},102,17,52,0,1,key
D^2 M h1^2 h3,{17-359},102,17,54,1,1,key
P D D1 h1 e0,{17-354},102,17,55,0,1,key
h1^8 h6 d0 e0,{17-358},102,17,58,1,1,key
D^2 M h1 c0,{18-386},102,18,54,0,1,key
D^2 h2 g n,{18-385},102,18,55,2,1,key
D^2 h1^2 d1 g,{18-388},102,18,56,1,1,key
P h1^6 h6 c0 e0,{18-391},102,18,57,1,1,key
M e0 g^2,{18-383},102,18,58,0,1,key
D^3 s,{19-418},102,19,52,0,1,key
D^2 M P h1,{19-412},102,19,53,0,1,key
P^2 h1^6 h6 e0,{19-416},102,19,56,1,1,key
M h0 e0 g^2,{19-417},102,19,58,2,1,key
h1^5 g D4,{19-414},102,19,60,1,1,key
D^3 h0 s,{20-452},102,20,52,0,1,key
D^2 e0^2 g,{20-442},102,20,56,0,2,structural
M h0^2 e0 g^2,{20-451},102,20,58,2,1,key
h1^5 g^2 Q2,{20-449},102,20,59,1,1,key
h2 c1 g^4,{20-443},102,20,61,2,1,key
D^3 h0^2 s,{21-489},102,21,52,0,1,key
M P D c0 e0,{21-481},102,21,55,1,1,key
M d0^2 k,{21-488},102,21,56,0,1,key
D^2 h0 e0^2 g,{21-486},102,21,56,2,1,key
t D h1 e0 g^3,{21-487},102,21,58,0,1,key
D^3 h0^3 s,{22-520},102,22,52,0,1,key
h1^14 h6 c0 e0,{22-517},102,22,61,1,1,key
P D^3 c0 d0,{23-535},102,23,53,0,1,key
M h1 d0^4,{23-537},102,23,57,3,1,key
c0 e0^2 g^3,{23-534},102,23,61,1,1,key
e0^6,{24-560},102,24,60,0,1,key
h0 e0^6,{25-594},102,25,60,2,1,key
h0^2 e0^6,{26-608},102,26,60,2,1,key
d0^5 l,{27-618},102,27,58,0,1,key
h0 d0^5 l,{28-628},102,28,58,2,1,key
h1 d0^6 e0,{29-619},102,29,59,3,1,key
d0^4 i^2,{30-636},102,30,56,0,1,key
h6 f1,{5-91},103,5,54,0,1,key
h0 h6 f1,{6-124},103,6,54,0,1,key
h1^2 h6 e1,{7-151},103,7,55,0,1,structural
M1 h3,{7-150},103,7,55,0,1,structural
t^2 D1 h3 g2,{9-209},103,9,54,0,1,key
"h0 h3 x96,8",{10-233},103,10,54,0,1,key
"h1^2 x101,8",{10-232},103,10,56,1,1,key
D h1^2 h6 d0,{11-245},103,11,54,0,1,key
d1 l1,{11-242},103,11,57,1,1,key
M D1 h2^2,{12-261},103,12,56,2,1,key
h1^3 h6 e0 g,{12-263},103,12,57,1,1,key
h0 h6 d0 j,{13-280},103,13,54,0,1,key
P h1 h6 d0 e0,{14-279},103,14,55,0,1,key
h1 g^2 H1,{14-277},103,14,58,3,1,key
t D1 D^2 h1^3,{15-292},103,15,54,0,1,key
D^2 B6,{15-285},103,15,54,1,1,key
D g j1,{15-284},103,15,57,1,1,key
g^2 C',{15-288},103,15,58,0,1,key
"h1 y102,14",{15-290},103,15,58,1,1,key
"h1^2 x101,14",{16-321},103,16,57,1,1,key
D^2 h1^2 i1,{17-364},103,17,56,1,1,key
D^2 h2 d1 g,{17-367},103,17,56,2,1,key
D h1 e1 g^2,{17-363},103,17,58,1,1,key
h1^2 g^2 B7,{17-365},103,17,59,1,1,key
M h2 g m,{18-392},103,18,58,2,1,key
h1^9 h6 d0 e0,{18-398},103,18,59,1,1,key
P h1^7 h6 c0 e0,{19-426},103,19,58,1,1,key
M h1 e0 g^2,{19-423},103,19,59,3,1,key
D^2 M P h1^2,{20-456},103,20,54,0,1,key
M D h2^2 d0^2,{20-462},103,20,56,0,1,key
D^2 h0 g m,{20-461},103,20,56,2,1,key
P^2 h1^7 h6 e0,{20-460},103,20,57,1,1,key
h1^6 g D4,{20-458},103,20,61,1,1,key
D^2 h1 e0^2 g,{21-492},103,21,57,3,1,key
h2 g^5,{21-490},103,21,62,3,1,key
D^3 h0^2 d0 e0,{22-529},103,22,54,0,1,key
h0 h2 g^5,{22-528},103,22,62,2,1,key
M P^2 D h1 e0,{23-548},103,23,55,0,1,key
D c0 e0^3 g,{23-546},103,23,59,1,1,structural
e0^4 m,{23-557},103,23,60,0,1,key
h0^2 h2 g^5,{23-558},103,23,62,1,1,key
h0 e0^4 m,{24-585},103,24,60,2,1,key
P^2 D^3 h1 d0,{25-597},103,25,53,0,1,key
h1 e0^6,{25-598},103,25,61,3,1,key
M P^2 d0^3,{26-610},103,26,56,0,1,key
D h2^2 d0^4 e0,{26-624},103,26,58,0,1,key
P^2 D^2 c0 d0 e0,{27-619},103,27,55,1,1,key
M P^2 h0 d0^3,{27-636},103,27,56,0,1,key
M P^2 h0^2 d0^3,{28-648},103,28,56,2,1,key
P D h1 d0^5,{29-637},103,29,57,0,1,key
h6 c2,{4-58},104,4,54,0,1,key
h0 h6 c2,{5-92},104,5,54,0,1,key
h1 h6 f1,{6-125},104,6,55,0,1,key
"h3 x97,7",{8-180},104,8,54,0,1,key
M1 h1 h3,{8-181},104,8,56,1,1,key
D h6 e0,{9-210},104,9,54,0,1,key
"h2 x101,8",{9-211},104,9,56,0,1,key
D h0 h6 e0,{10-236},104,10,54,0,1,key
D1 h3^2 e1,{10-234},104,10,57,1,1,key
M D1 h3,{11-247},104,11,56,0,1,key
"x104,11",{11-249},104,11,56,1,1,key
"x104,12",{12-268},104,12,54,0,1,key
M D1 h0 h3,{12-269},104,12,56,0,1,key
"y104,12",{12-265},104,12,57,0,1,key
"h1 x103,12",{13-283},104,13,55,0,1,key
M D1 h0^2 h3,{13-285},104,13,56,0,1,key
h2 c1 H1 g,{13-282},104,13,58,1,1,structural
h1^4 h6 e0 g,{13-284},104,13,58,1,1,structural
M D1 h0^3 h3,{14-287},104,14,56,0,1,key
P h1^2 h6 d0 e0,{15-297},104,15,56,1,1,key
h2 g^2 A',{15-293},104,15,58,2,1,key
h1^2 g^2 H1,{15-294},104,15,59,1,1,key
M^2 d0,{16-327},104,16,56,0,1,key
D h1 g j1,{16-328},104,16,58,1,1,key
"h1^2 y102,14",{16-332},104,16,59,1,1,key
d1^2 g^2,{16-326},104,16,60,3,1,key
P^3 h6 e0,{17-371},104,17,54,0,1,key
M^2 h0 d0,{17-375},104,17,56,0,1,key
"h1^3 x101,14",{17-372},104,17,58,1,1,key
D^4 h1 h3,{18-400},104,18,53,0,1,structural
D^2 h1^3 i1,{18-404},104,18,57,1,1,key
D h1^2 e1 g^2,{18-402},104,18,59,1,1,key
D^2 M P h2,{19-434},104,19,54,0,1,key
M D h1 e0^2,{19-429},104,19,57,0,1,key
D^2 M P h0 h2,{20-470},104,20,54,0,1,key
P h1^8 h6 c0 e0,{20-468},104,20,59,1,1,key
h1^7 g D4,{21-507},104,21,62,1,1,key
M d0^3 e0,{22-532},104,22,58,0,1,key
D h2^2 e0^2 g^2,{22-540},104,22,60,0,1,key
D^2 c0 d0 e0^2,{23-564},104,23,57,1,1,structural
M h0 d0^3 e0,{23-570},104,23,58,2,1,key
D^2 d0^4,{24-586},104,24,56,0,1,key
M h0^2 d0^3 e0,{24-600},104,24,58,2,1,key
M P d0^2 i,{25-625},104,25,56,0,1,key
D^2 h0 d0^4,{25-624},104,25,56,2,1,key
D h1 d0^2 e0^3,{25-613},104,25,59,0,1,key
P^2 D^3 h1^2 d0,{26-628},104,26,54,0,1,key
M P h0 d0^2 i,{26-642},104,26,56,0,1,key
D^2 h0^2 d0^4,{26-641},104,26,56,2,1,key
M P^2 h1 d0^3,{27-639},104,27,57,0,1,key
P^2 D^2 h0 e0 i,{28-666},104,28,54,0,1,key
d0^5 e0^2,{28-649},104,28,60,0,1,key
"x105,7",{7-153},105,7,55,0,1,key
g2 D3,{8-182},105,8,56,0,1,key
D h6 f0,{9-214},105,9,54,0,2,structural
M1 h1^2 h3,{9-216},105,9,57,1,1,key
h2 h6 c1 g,{9-215},105,9,57,2,1,key
D h1 h6 e0,{10-239},105,10,55,0,1,key
"h0 h3^2 x91,8",{11-253},105,11,56,0,1,key
g2 B7,{11-251},105,11,57,0,1,key
"h2^2 x99,9",{11-252},105,11,57,2,1,key
M D1 h1 h3,{12-271},105,12,57,1,1,key
"h3^2 x91,11",{13-287},105,13,56,0,1,key
M D1 c0,{13-288},105,13,57,0,1,key
D^2 D4,{14-288},105,14,55,1,1,key
"h0 h3^2 x91,11",{14-295},105,14,56,0,1,key
h1^5 h6 e0 g,{14-294},105,14,59,1,1,key
h2 g^2 H1,{14-289},105,14,59,2,1,key
D^2 Q2,{15-298},105,15,54,0,1,key
"d0 x91,11",{15-302},105,15,56,0,1,key
g d1 i1,{15-299},105,15,60,1,1,key
D^2 h0 Q2,{16-338},105,16,54,0,1,structural
P^2 h6 j,{16-339},105,16,54,0,1,structural
"h0 d0 x91,11",{16-340},105,16,56,0,1,key
P h1^3 h6 d0 e0,{16-337},105,16,57,1,1,key
P^2 h0 h6 j,{17-387},105,17,54,0,1,key
D^3 h1 d1,{17-376},105,17,55,0,1,key
M^2 h1 d0,{17-379},105,17,57,0,1,key
D h1^2 g j1,{17-380},105,17,59,1,1,key
h2 g^2 C0,{17-383},105,17,59,2,1,key
"h1^3 y102,14",{17-384},105,17,60,1,1,key
h1 d1^2 g^2,{17-378},105,17,61,1,1,key
P^3 h1 h6 e0,{18-409},105,18,55,0,1,key
t M g^3,{18-412},105,18,59,0,1,key
"h1^4 x101,14",{18-410},105,18,59,1,1,key
D^4 h1^2 h3,{19-438},105,19,54,0,1,key
D^2 h1 g T,{19-439},105,19,57,2,1,key
D^2 h1^4 i1,{19-441},105,19,58,1,1,key
M h0 g^3,{19-436},105,19,60,2,1,key
t D^2 e0 g^2,{20-475},105,20,57,0,1,key
M h0^2 g^3,{20-477},105,20,60,2,1,key
M D c0 d0^2,{21-511},105,21,57,1,1,structural
M d0^2 l,{21-518},105,21,58,0,1,key
D^2 h0 e0 g^2,{21-509},105,21,58,2,1,key
m^3,{21-516},105,21,60,0,1,key
P h1^9 h6 c0 e0,{21-517},105,21,60,1,1,key
h1^8 g D4,{22-549},105,22,63,1,1,key
P D^3 c0 e0,{23-571},105,23,55,1,1,key
M h1 d0^3 e0,{23-574},105,23,59,3,1,key
M d0 i^2,{24-614},105,24,56,0,1,key
D^2 h0 d0^2 k,{24-613},105,24,56,2,1,key
e0^5 g,{24-601},105,24,62,0,1,key
D^2 h1 d0^4,{25-627},105,25,57,3,1,key
h0 e0^5 g,{25-640},105,25,62,2,1,key
P^2 D^3 h0^2 e0,{26-658},105,26,54,0,1,key
h0^2 e0^5 g,{26-657},105,26,62,2,1,key
P^2 D^3 h1^3 d0,{27-658},105,27,55,0,1,key
d0^5 m,{27-671},105,27,60,0,1,key
C1,{6-126},106,6,56,0,1,key
"h3 x99,7",{8-184},106,8,56,0,1,key
"h0 h3 x99,7",{9-218},106,9,56,0,1,key
g2 H1,{9-217},106,9,57,0,1,key
D h1^2 h6 e0,{11-255},106,11,56,1,1,key
h6 d0 k,{12-274},106,12,56,0,1,key
D e1 g2,{12-273},106,12,57,0,1,key
h0 h6 d0 k,{13-296},106,13,56,0,1,key
"x106,14",{14-297},106,14,57,1,1,key
M D1 h1 c0,{14-300},106,14,58,0,1,key
i1^2,{14-298},106,14,60,1,1,key
D^2 h0 D2,{15-314},106,15,54,0,1,key
D^2 h1 D4,{15-309},106,15,56,1,1,key
M D1 P h1,{15-308},106,15,57,0,1,key
t g^2 G0,{15-310},106,15,59,0,1,structural
h1^6 h6 e0 g,{15-313},106,15,60,1,1,key
D^2 h1 Q2,{16-345},106,16,55,0,1,key
D^2 e1 g,{16-341},106,16,57,2,1,key
D h3 B6 g,{16-347},106,16,58,1,1,key
h1^4 h6 c0 d0 e0,{16-352},106,16,59,1,1,key
h2 g^2 C',{16-344},106,16,60,2,1,key
h1 g d1 i1,{16-346},106,16,61,1,1,key
P h1^4 h6 d0 e0,{17-390},106,17,58,1,1,key
D^3 h1^2 d1,{18-415},106,18,56,1,1,key
D^2 h1^2 h5 c0 e0,{18-422},106,18,57,1,1,key
t B5 g^2,{18-416},106,18,59,3,1,key
"h1^4 y102,14",{18-420},106,18,61,1,1,key
h1^2 d1^2 g^2,{18-417},106,18,62,1,1,key
P^3 h1^2 h6 e0,{19-446},106,19,56,1,1,key
M^2 P c0,{19-444},106,19,57,1,1,key
"h1^5 x101,14",{19-447},106,19,60,1,1,key
t M h1 g^3,{19-449},106,19,60,2,1,key
M^2 P^2,{20-482},106,20,56,0,1,key
M D h2^2 d0 e0,{20-488},106,20,58,0,1,key
D^2 h2 g m,{20-479},106,20,58,2,1,key
D^2 h1^5 i1,{20-486},106,20,59,1,1,key
D h2 c1 g^3,{20-480},106,20,61,0,1,key
M^2 P^2 h0,{21-529},106,21,56,0,1,key
D^2 h0 h2 g m,{21-527},106,21,58,2,1,key
P h1^10 h6 c0 e0,{22-561},106,22,61,1,1,key
h2^2 g^5,{22-553},106,22,64,2,1,key
M^2 P^2 h0^3,{23-596},106,23,56,0,1,key
M P D h1 d0^2,{23-586},106,23,57,0,1,key
e0^3 g m,{23-583},106,23,62,0,1,key
h0 h2^2 g^5,{23-594},106,23,64,1,1,key
M^2 P^2 h0^4,{24-628},106,24,56,0,1,key
h0 e0^3 g m,{24-626},106,24,62,2,1,key
M^2 P^2 h0^5,{25-657},106,25,56,0,1,key
h1 e0^5 g,{25-644},106,25,63,3,1,key
M^2 P^2 h0^6,{26-676},106,26,56,0,1,key
M P^2 d0^2 e0,{26-660},106,26,58,0,1,key
D h2^2 d0^3 e0^2,{26-675},106,26,60,0,1,key
h4 g3,{5-93},107,5,56,0,1,key
h0 h4 g3,{6-127},107,6,56,0,1,key
h0^2 h4 g3,{7-155},107,7,56,0,1,structural
"x107,7",{7-154},107,7,56,0,1,structural
"h0 x107,7",{8-186},107,8,56,0,1,key
D h6 g,{9-219},107,9,56,0,1,key
D h0 h6 g,{10-246},107,10,56,0,1,structural
h1 g2 H1,{10-245},107,10,58,2,1,key
D h0^2 h6 g,{11-258},107,11,56,0,1,key
"h1 h3 x99,9",{11-257},107,11,58,0,1,structural
"h1 x106,10",{11-256},107,11,58,0,1,structural
"x107,12",{12-276},107,12,56,0,1,key
D h1^3 h6 e0,{12-278},107,12,57,1,1,key
D D1 n,{13-298},107,13,57,0,1,key
D1 h1^2 i1,{13-300},107,13,60,1,1,key
D1 h2 g d1,{13-299},107,13,60,2,1,key
D h1 H1 g,{14-304},107,14,58,0,1,key
"h1 x106,13",{14-306},107,14,59,1,1,key
D^2 j1,{15-315},107,15,57,1,1,key
"h1 x106,14",{15-322},107,15,58,1,1,key
B6 d1 g,{15-316},107,15,60,1,1,key
h1 i1^2,{15-321},107,15,61,1,1,key
D^2 h1^2 D4,{16-355},107,16,57,1,1,key
M^2 e0,{16-353},107,16,58,0,1,structural
M D1 P h1^2,{16-354},107,16,58,0,1,structural
t h1 g^2 G0,{16-356},107,16,60,2,1,key
h1^7 h6 e0 g,{16-359},107,16,61,1,1,key
D^2 h1^2 Q2,{17-396},107,17,56,1,1,key
M^2 h0 e0,{17-403},107,17,58,0,1,key
D^2 h1 e1 g,{17-394},107,17,58,1,1,key
D h1 h3 B6 g,{17-398},107,17,59,1,1,key
h1^5 h6 c0 d0 e0,{17-402},107,17,60,1,1,key
g^2 C'',{17-391},107,17,61,0,1,key
h1^2 g d1 i1,{17-397},107,17,62,1,1,key
M D^2 d0,{18-425},107,18,56,0,1,key
M^2 h0^2 e0,{18-430},107,18,58,0,1,key
P h1^5 h6 d0 e0,{18-429},107,18,59,1,1,key
D^2 h1^3 h5 c0 e0,{19-458},107,19,58,1,1,key
M D h1 e0 g,{19-453},107,19,59,0,1,key
D^2 c1 g^2,{19-452},107,19,59,3,1,key
"h1^5 y102,14",{19-456},107,19,62,1,1,key
M D^2 h0^2 d0,{20-497},107,20,56,0,1,structural
"P^2 h0 x91,11",{20-496},107,20,56,0,1,structural
P^3 h1^3 h6 e0,{20-492},107,20,57,1,1,key
"h1^6 x101,14",{20-493},107,20,61,1,1,key
"P^2 h0^2 x91,11",{21-540},107,21,56,0,1,key
D^3 h1 e0^2,{21-533},107,21,57,0,1,structural
M^2 P^2 h1,{21-535},107,21,57,0,1,structural
h3 g^5,{21-530},107,21,64,1,1,key
"P^2 h0^3 x91,11",{22-575},107,22,56,0,1,key
M d0^2 e0^2,{22-566},107,22,60,0,1,key
D h2^2 e0 g^3,{22-574},107,22,62,0,1,key
"P^2 h0^4 x91,11",{23-609},107,23,56,0,1,key
M h0 d0^2 e0^2,{23-607},107,23,60,2,1,key
P h1^11 h6 c0 e0,{23-608},107,23,62,1,1,key
"P^2 h0^5 x91,11",{24-643},107,24,56,0,1,key
M h0^2 d0^2 e0^2,{24-642},107,24,60,2,1,key
M P^2 D c0 d0,{25-659},107,25,57,0,1,key
M P d0^2 j,{25-672},107,25,58,0,1,key
D^2 h0 d0^3 e0,{25-671},107,25,58,2,1,key
D h1 d0 e0^4,{25-660},107,25,61,0,1,key
"x108,6",{6-128},108,6,56,0,1,key
h1 h4 g3,{6-129},108,6,57,0,1,key
"x108,7",{7-156},108,7,57,0,1,key
"h3 x101,8",{9-220},108,9,58,0,1,key
D h1 h6 g,{10-247},108,10,57,0,1,key
"h0 h3 x101,8",{10-248},108,10,58,0,1,key
"x108,11",{11-259},108,11,57,0,1,key
"h0^2 h3 x101,8",{11-261},108,11,58,0,1,key
"h1^2 x106,10",{12-282},108,12,59,1,1,key
d1^2 g2,{12-281},108,12,60,2,1,key
h6 d0^2 e0,{13-303},108,13,58,0,1,key
D h1^4 h6 e0,{13-304},108,13,58,1,1,key
D^2 D1 h1 h3,{14-313},108,14,57,0,1,key
"x108,14",{14-311},108,14,57,1,1,key
"x88,10 g",{14-309},108,14,60,1,1,key
D1 h1^3 i1,{14-315},108,14,61,1,1,key
M D^2 h4,{15-327},108,15,56,0,1,key
"e0 x91,11",{15-328},108,15,58,0,1,key
M D1 P h2,{15-334},108,15,58,2,1,key
D h1^2 H1 g,{15-330},108,15,59,1,1,key
"h1^2 x106,13",{15-332},108,15,60,1,1,key
h2^2 g^2 H1,{15-325},108,15,61,2,1,key
D^2 M h0 h4,{16-371},108,16,56,0,1,key
"h0 e0 x91,11",{16-372},108,16,58,0,1,key
D^2 h1 j1,{16-363},108,16,58,1,1,key
M D1 P h0 h2,{16-373},108,16,58,2,1,key
"h1^2 x106,14",{16-368},108,16,59,1,1,key
D g^2 g2,{16-360},108,16,60,0,1,key
B6 h1 d1 g,{16-364},108,16,61,1,1,key
h1^2 i1^2,{16-367},108,16,62,1,1,key
D^2 h1^3 D4,{17-407},108,17,58,1,1,key
M^2 h1 e0,{17-405},108,17,59,0,1,key
M D1 P h1^3,{17-406},108,17,59,3,1,key
h1^8 h6 e0 g,{17-410},108,17,62,1,1,key
D^2 h0 B4,{18-439},108,18,56,0,1,key
D^2 h1^3 Q2,{18-436},108,18,57,1,1,key
D^2 h1^2 e1 g,{18-433},108,18,59,1,1,key
h1^6 h6 c0 d0 e0,{18-438},108,18,61,1,1,key
h1 g^2 C'',{18-434},108,18,62,3,1,key
D^2 h0^2 B4,{19-467},108,19,56,0,1,key
M D^2 h1 d0,{19-463},108,19,57,0,1,key
M h2 g^3,{19-461},108,19,62,3,1,key
D^2 h0^3 B4,{20-506},108,20,56,0,1,key
t D^2 g^3,{20-502},108,20,59,0,1,key
D^2 h1^4 h5 c0 e0,{20-504},108,20,59,1,1,key
M h0 h2 g^3,{20-505},108,20,62,2,1,key
D^2 h0^4 B4,{21-549},108,21,56,0,1,key
M D c0 d0 e0,{21-542},108,21,59,1,1,structural
M d0^2 m,{21-548},108,21,60,0,1,key
D^2 h0 g^3,{21-541},108,21,60,3,1,key
"h1^7 x101,14",{21-546},108,21,62,1,1,key
D^2 h0^5 B4,{22-589},108,22,56,0,1,key
M^2 P^2 h1^2,{22-582},108,22,58,0,1,key
M h0 d0^2 m,{22-588},108,22,60,2,1,structural
D^2 h0^2 g^3,{22-587},108,22,60,2,1,structural
h1 h3 g^5,{22-578},108,22,65,1,1,key
D^3 c0 d0^2,{23-610},108,23,57,1,1,key
D^2 d0^2 l,{23-620},108,23,58,0,2,structural
M h1 d0^2 e0^2,{23-613},108,23,61,3,1,key
M d0 i j,{24-656},108,24,58,0,1,key
D^2 h0 d0^2 l,{24-655},108,24,58,2,1,key
e0^4 g^2,{24-644},108,24,64,0,1,key
DD11,{5-94},109,5,57,0,1,key
h1^2 h4 g3,{7-157},109,7,58,1,1,key
M h1 h6,{8-187},109,8,57,0,1,key
D h2 h6 c1,{9-223},109,9,57,0,1,key
"h3^2 x95,7",{9-222},109,9,58,0,1,key
"x109,10",{10-249},109,10,58,0,1,key
"h1 h3 x101,8",{10-250},109,10,59,0,1,key
e1 l1,{11-263},109,11,60,1,1,key
"x109,12",{12-283},109,12,57,0,1,key
D h6 c0 d0,{12-285},109,12,57,1,1,key
h6 d0 l,{12-287},109,12,58,0,1,key
"y109,12",{12-284},109,12,60,1,1,key
"x109,13",{13-308},109,13,57,0,1,key
h0 h6 d0 l,{13-312},109,13,58,2,1,key
"y109,13",{13-309},109,13,59,1,1,key
D h1^5 h6 e0,{14-324},109,14,59,1,1,key
h1 h6 d0^2 e0,{14-323},109,14,59,3,1,key
h3 g^2 H1,{14-321},109,14,61,1,1,key
D^2 h0 (A+A'),{15-347},109,15,56,0,1,key
D^2 B7,{15-335},109,15,57,0,1,key
D^2 D1 h1^2 h3,{15-342},109,15,58,0,1,key
"h1 x108,14",{15-340},109,15,58,1,1,key
d1 g Q2,{15-336},109,15,60,1,1,key
"h1 x88,10 g",{15-338},109,15,61,1,1,key
D1 h1^4 i1,{15-344},109,15,62,1,1,key
D^2 M h1 h4,{16-375},109,16,57,0,1,key
"h1^3 x106,13",{16-378},109,16,61,1,1,key
h2 g^2 G0,{16-374},109,16,62,3,1,key
