stem,Adams filtration,weight,tautorsion,side,name,name_occurrence
102,29,59,1,machine,{29-629},1
102,29,59,1,machine,{29-631},1
102,29,59,1,machine,{29-634},1
102,29,63,1,machine,{29-625},1
102,29,63,1,machine,{29-633},1
102,30,58,1,machine,{30-622},1
102,30,58,1,machine,{30-624},1
102,30,58,1,machine,{30-626},1
102,30,62,1,machine,{30-625},1
102,30,62,1,machine,{30-630},1
102,30,62,1,machine,{30-633},1
102,30,62,1,machine,{30-635},1
102,31,54,0,motivic,M P^5 h0 e0,1
102,32,54,0,motivic,M P^5 h0^2 e0,1
102,33,52,0,motivic,P^5 D^2 h0 d0,1
102,33,55,0,motivic,P^4 D h1 d0^2 e0,1
102,34,52,0,motivic,D^2 P^5 h0^2 d0,1
102,35,52,0,motivic,h0 . D^2 P^5 h0^2 d0,1
102,35,53,0,motivic,M P^7 h1,1
102,35,57,1,motivic,P^3 c0 d0^5,1
102,36,52,0,motivic,h0^2 . D^2 P^5 h0^2 d0,1
102,36,56,0,motivic,P^4 d0^5,1
102,37,52,0,motivic,h0^3 . D^2 P^5 h0^2 d0,1
102,37,56,2,motivic,P^4 h0 d0^5,1
102,38,52,0,motivic,h0^4 . D^2 P^5 h0^2 d0,1
102,38,56,2,motivic,P^4 h0^2 d0^5,1
102,39,53,0,motivic,P^7 D c0 d0,1
102,39,54,0,motivic,P^6 d0^2 j,1
102,40,54,0,motivic,P^6 h0 d0^2 j,1
102,41,55,0,motivic,P^7 h1 d0^2 e0,1
102,47,53,1,motivic,P^10 c0 d0,1
102,48,52,0,motivic,P^11 d0,1
102,49,52,0,motivic,P^11 h0 d0,1
102,50,52,0,motivic,P^11 h0^2 d0,1
103,16,58,1,machine,{16-322},1
103,17,57,1,machine,{17-366},1
103,18,56,1,machine,{18-394},1
103,19,55,1,machine,{19-424},1
103,20,58,1,machine,{20-457},1
103,21,57,1,machine,{21-494},1
103,21,57,1,machine,{21-495},1
103,22,56,1,machine,{22-523},1
103,22,60,1,machine,{22-525},1
103,22,60,1,machine,{22-527},1
103,23,55,1,machine,{23-551},1
103,24,54,1,machine,{24-576},1
103,24,58,1,machine,{24-578},1
103,24,58,1,machine,{24-580},1
103,24,58,1,machine,{24-582},1
103,24,58,1,machine,{24-584},1
103,24,62,1,machine,{24-575},1
103,25,61,1,machine,{25-604},1
103,25,61,1,machine,{25-607},1
103,25,61,1,machine,{25-609},1
103,26,56,1,machine,{26-612},1
103,26,56,1,machine,{26-616},1
103,26,56,1,machine,{26-619},1
103,26,60,1,machine,{26-614},1
103,26,60,1,machine,{26-618},1
103,26,60,1,machine,{26-622},1
103,27,59,1,machine,{27-623},1
103,27,59,1,machine,{27-627},1
103,27,59,1,machine,{27-629},1
103,27,59,1,machine,{27-632},1
103,27,63,1,machine,{27-624},1
103,27,63,1,machine,{27-633},1
103,28,58,1,machine,{28-631},1
103,28,58,1,machine,{28-634},1
103,28,58,1,machine,{28-636},1
103,28,58,1,machine,{28-642},1
103,28,62,1,machine,{28-635},1
103,28,62,1,machine,{28-641},1
103,28,62,1,machine,{28-643},1
103,28,62,1,machine,{28-646},1
103,29,57,1,machine,{29-640},1
103,29,57,1,machine,{29-642},1
103,29,57,1,machine,{29-649},1
103,29,61,1,machine,{29-638},1
103,29,61,1,machine,{29-644},1
103,29,61,1,machine,{29-647},1
103,29,61,1,machine,{29-650},1
103,29,61,1,machine,{29-652},1
103,29,65,1,machine,{29-648},1
103,30,54,0,motivic,M P^4 h0 j,1
103,30,54,0,motivic,P^3 D^2 h0^2 d0 e0,1
103,31,55,0,motivic,M P^5 h1 e0,1
103,31,55,0,motivic,P^3 D^2 h1^3 d0^2,1
103,31,59,1,motivic,P c0 d0^5 e0,1
103,32,58,0,motivic,P^2 d0^5 e0,1
103,33,58,2,motivic,P^2 h0 d0^5 e0,1
103,34,58,2,motivic,P^2 h0^2 d0^5 e0,1
103,35,55,1,motivic,P^5 D c0 d0 e0,1
103,35,56,0,motivic,P^5 d0^2 m,1
103,36,54,0,motivic,M P^7 h1^2,1
103,36,56,2,motivic,P^5 h0 d0^2 m,1
103,37,57,3,motivic,P^4 h1 d0^5,1
103,38,54,0,motivic,P^6 i l,1
103,41,53,0,motivic,P^8 D h1 d0,1
103,43,55,1,motivic,P^8 c0 d0 e0,1
103,44,54,0,motivic,P^9 d0 e0,1
103,45,54,0,motivic,P^9 h0 d0 e0,1
103,46,54,0,motivic,P^9 h0^2 d0 e0,1
103,47,52,0,motivic,P^10 i,1
103,48,52,0,motivic,P^10 h0 i,1
103,49,52,0,motivic,P^10 h0^2 i,1
103,49,53,0,motivic,P^11 h1 d0,1
103,50,52,0,motivic,P^10 h0^3 i,1
103,51,52,0,motivic,P^10 h0^4 i,1
103,52,52,0,motivic,P^10 h0^5 i,1
104,17,59,1,machine,{17-373},1
104,18,58,1,machine,{18-403},1
104,19,57,1,machine,{19-430},1
104,20,56,1,machine,{20-466},1
104,20,60,1,machine,{20-465},1
104,22,58,1,machine,{22-534},1
104,22,58,1,machine,{22-536},1
104,22,58,1,machine,{22-537},1
104,23,61,1,machine,{23-566},1
104,23,61,1,machine,{23-568},1
104,24,56,1,machine,{24-590},1
104,24,56,1,machine,{24-593},1
104,24,60,1,machine,{24-588},1
104,24,60,1,machine,{24-592},1
104,24,60,1,machine,{24-597},1
104,25,55,1,machine,{25-615},1
104,25,59,1,machine,{25-617},1
104,25,59,1,machine,{25-619},1
104,25,59,1,machine,{25-621},1
104,25,59,1,machine,{25-623},1
104,25,63,1,machine,{25-614},1
104,26,58,1,machine,{26-627},1
104,26,58,1,machine,{26-630},1
104,26,58,1,machine,{26-634},1
104,26,58,1,machine,{26-636},1
104,26,62,1,machine,{26-629},1
104,26,62,1,machine,{26-635},1
104,26,62,1,machine,{26-638},1
104,26,62,1,machine,{26-640},1
104,27,57,1,machine,{27-641},1
104,27,57,1,machine,{27-645},1
104,27,57,1,machine,{27-648},1
104,28,56,1,machine,{28-650},1
104,28,60,1,machine,{28-654},1
104,28,60,1,machine,{28-658},1
104,28,60,1,machine,{28-660},1
104,28,60,1,machine,{28-663},1
104,28,64,1,machine,{28-655},1
104,28,64,1,machine,{28-664},1
104,29,55,0,motivic,P^3 D^2 h1 d0 e0,1
104,29,60,2,motivic,h0 d0^5 e0^2,1
104,30,60,2,motivic,h0^2 d0^5 e0^2,1
104,31,57,1,motivic,P^2 D c0 d0^4,1
104,31,58,0,motivic,P d0^5 j,1
104,32,58,2,motivic,P h0 d0^5 j,1
104,33,55,1,motivic,P^4 D^2 h1^2 c0 d0,1
104,33,59,3,motivic,P^2 h1 d0^5 e0,1
104,34,54,0,motivic,P^5 D^2 h1^2 d0,1
104,34,56,0,motivic,P^4 d0 i m,1
104,35,54,0,motivic,M P^7 h2,1
104,36,54,0,motivic,M P^7 h0 h2,1
104,37,55,0,motivic,P^6 D h1 d0 e0,1
104,37,55,0,motivic,M P^7 h1^3,1
104,39,57,1,motivic,P^5 c0 d0^4,1
104,40,56,0,motivic,P^6 d0^4,1
104,41,56,2,motivic,P^6 h0 d0^4,1
104,42,54,0,motivic,P^8 D h1^2 d0,1
104,42,56,2,motivic,P^6 h0^2 d0^4,1
104,43,54,0,motivic,P^8 d0 j,1
104,44,54,0,motivic,P^8 h0 d0 j,1
104,45,55,0,motivic,P^9 h1 d0 e0,1
104,50,54,0,motivic,P^11 h1^2 d0,1
104,51,53,0,motivic,P^12 c0,1
105,14,56,1,machine,{14-293},1
105,18,60,1,machine,{18-411},1
105,19,59,1,machine,{19-440},1
105,20,58,1,machine,{20-472},1
105,20,58,1,machine,{20-473},1
105,21,61,1,machine,{21-514},1
105,22,56,1,machine,{22-544},1
105,22,56,1,machine,{22-547},1
105,22,60,1,machine,{22-543},1
105,22,60,1,machine,{22-548},1
105,23,59,1,machine,{23-576},1
105,23,59,1,machine,{23-578},1
105,23,59,1,machine,{23-579},1
105,24,58,1,machine,{24-603},1
105,24,58,1,machine,{24-608},1
105,24,62,1,machine,{24-610},1
105,24,62,1,machine,{24-612},1
105,25,57,1,machine,{25-631},1
105,25,57,1,machine,{25-634},1
105,25,61,1,machine,{25-629},1
105,25,61,1,machine,{25-633},1
105,25,61,1,machine,{25-638},1
105,26,56,1,machine,{26-648},1
105,26,60,1,machine,{26-646},1
105,26,60,1,machine,{26-650},1
105,26,60,1,machine,{26-652},1
105,26,60,1,machine,{26-654},1
105,26,60,1,machine,{26-656},1
105,26,64,1,machine,{26-647},1
105,27,63,1,machine,{27-659},1
105,27,63,1,machine,{27-665},1
105,27,63,1,machine,{27-668},1
105,27,63,1,machine,{27-670},1
105,28,60,2,motivic,h0 d0^5 m,1
105,29,57,1,motivic,M P^3 c0 d0^2,1
105,29,61,3,motivic,h1 d0^5 e0^2,1
105,30,56,0,motivic,M P^4 d0^2,1
105,30,58,0,motivic,d0^4 i j,1
105,31,56,0,motivic,M P^4 h0 d0^2,1
105,32,56,0,motivic,M P^4 h0^2 d0^2,1
105,33,54,0,motivic,P^5 D^2 h0 e0,1
105,33,57,0,motivic,P^3 D h1 d0^4,1
105,34,54,0,motivic,P^5 D^2 h0^2 e0,1
105,35,55,0,motivic,P^5 D^2 h1^3 d0,1
105,35,59,1,motivic,P^3 c0 d0^4 e0,1
105,36,58,0,motivic,P^4 d0^4 e0,1
105,37,58,2,motivic,P^4 h0 d0^4 e0,1
105,38,58,2,motivic,P^4 h0^2 d0^4 e0,1
105,39,55,1,motivic,P^7 D c0 e0,1
105,39,56,0,motivic,P^6 d0^2 k,1
105,40,56,2,motivic,P^6 h0 d0^2 k,1
105,41,57,3,motivic,P^6 h1 d0^4,1
105,42,54,0,motivic,P^7 i j,1
105,43,55,0,motivic,P^8 D h1^3 d0,1
105,47,55,1,motivic,P^10 c0 e0,1
105,48,54,0,motivic,P^11 e0,1
105,49,54,0,motivic,P^11 h0 e0,1
105,50,54,0,motivic,P^11 h0^2 e0,1
105,51,55,0,motivic,P^11 h1^3 d0,1
105,52,54,0,motivic,P^12 h1 c0,1
105,53,53,0,motivic,P^13 h1,1
106,15,57,1,machine,{15-312},1
106,18,58,1,machine,{18-418},1
106,19,61,1,machine,{19-448},1
106,20,60,1,machine,{20-485},1
106,21,59,1,machine,{21-522},1
106,21,59,1,machine,{21-523},1
106,22,58,1,machine,{22-556},1
106,22,58,1,machine,{22-560},1
106,22,62,1,machine,{22-559},1
106,23,57,1,machine,{23-588},1
106,23,57,1,machine,{23-591},1
106,24,56,1,machine,{24-616},1
106,24,60,1,machine,{24-619},1
106,24,60,1,machine,{24-621},1
106,24,60,1,machine,{24-623},1
106,24,60,1,machine,{24-624},1
106,25,63,1,machine,{25-653},1
106,25,63,1,machine,{25-655},1
106,26,58,1,machine,{26-662},1
106,26,58,1,machine,{26-666},1
106,26,58,1,machine,{26-669},1
106,26,62,1,machine,{26-664},1
106,26,62,1,machine,{26-668},1
106,26,62,1,machine,{26-673},1
106,27,57,1,motivic,P D^2 c0 d0^3 + t M P^2 h0 d0^2 e0,1
106,27,58,0,motivic,M P^2 h0 d0^2 e0,1
106,28,56,0,motivic,P^2 D^2 d0^3,1
106,28,58,2,motivic,M P^2 h0^2 d0^2 e0,1
106,29,56,0,motivic,M P^3 d0 i,1
106,29,56,0,motivic,P^2 D^2 h0 d0^3,1
106,29,59,0,motivic,P D h1 d0^4 e0,1
106,30,56,0,motivic,M P^4 h0 k,1
106,30,56,0,motivic,P^2 D^2 h0^2 d0^3,1
106,31,57,0,motivic,M P^4 h1 d0^2,1
106,31,61,1,motivic,c0 d0^7,1
106,32,60,0,motivic,P d0^7,1
106,33,60,2,motivic,P h0 d0^7,1
106,34,60,2,motivic,P h0^2 d0^7,1
106,35,57,1,motivic,P^4 D c0 d0^3,1
106,35,58,0,motivic,P^5 d0 e0 m,1
106,36,58,2,motivic,P^5 h0 d0 e0 m,1
106,37,59,3,motivic,P^4 h1 d0^4 e0,1
106,38,56,0,motivic,P^6 i m,1
106,41,55,0,motivic,P^8 D h1 e0,1
106,43,57,1,motivic,P^7 c0 d0^3,1
106,44,56,0,motivic,P^8 d0^3,1
106,45,56,0,motivic,P^8 h0 d0^3,1
106,46,56,0,motivic,P^8 h0^2 d0^3,1
106,47,54,0,motivic,P^10 j,1
106,48,54,0,motivic,P^10 h0 j,1
106,49,55,0,motivic,P^11 h1 e0,1
106,54,54,0,motivic,P^13 h1^2,1
107,15,59,1,machine,{15-323},1
107,16,58,1,machine,{16-358},1
107,19,59,1,machine,{19-454},1
107,20,58,1,machine,{20-490},1
107,20,62,1,machine,{20-494},1
107,22,60,1,machine,{22-570},1
107,22,60,1,machine,{22-571},1
107,23,63,1,machine,{23-604},1
107,24,58,1,machine,{24-633},1
107,24,58,1,machine,{24-635},1
107,24,58,1,machine,{24-638},1
107,24,62,1,machine,{24-631},1
107,24,62,1,machine,{24-634},1
107,24,62,1,machine,{24-639},1
107,25,57,1,machine,{25-661},1
107,25,61,1,machine,{25-664},1
107,25,61,1,machine,{25-666},1
107,25,61,1,machine,{25-668},1
107,25,61,1,machine,{25-669},1
107,26,58,0,motivic,M P h0 d0^2 j,1
107,26,58,2,motivic,D^2 h0^2 d0^3 e0,1
107,27,59,0,motivic,M P^2 h1 d0^2 e0,1
107,27,63,1,motivic,c0 d0 e0^5,1
107,28,56,0,motivic,P D^2 h0 d0^2 i,1
107,28,62,0,motivic,d0^4 e0^3,1
107,29,57,0,motivic,P^2 D^2 h1 d0^3,1
107,29,62,2,motivic,h0 d0^4 e0^3,1
107,30,62,2,motivic,h0^2 d0^4 e0^3,1
107,31,59,1,motivic,P^2 D c0 d0^3 e0,1
107,31,60,0,motivic,P d0^5 k,1
107,32,60,2,motivic,P h0 d0^5 k,1
107,33,57,1,motivic,M P^5 c0 d0,1
107,33,61,3,motivic,P h1 d0^7,1
107,34,56,0,motivic,M P^6 d0,1
107,34,58,0,motivic,P^4 d0 j m,1
107,35,56,0,motivic,M P^6 h0 d0,1
107,36,56,0,motivic,M P^6 h0^2 d0,1
107,37,57,0,motivic,P^5 D h1 d0^3,1
107,39,59,1,motivic,P^5 c0 d0^3 e0,1
107,40,58,0,motivic,P^6 d0^3 e0,1
107,41,58,2,motivic,P^6 h0 d0^3 e0,1
107,42,58,2,motivic,P^6 h0^2 d0^3 e0,1
107,43,56,0,motivic,P^7 d0^2 i,1
107,44,56,0,motivic,P^7 h0 d0^2 i,1
107,45,57,0,motivic,P^8 h1 d0^3,1
107,53,54,0,motivic,P^13 h2,1
107,54,54,0,motivic,P^13 h0 h2,1
107,55,55,0,motivic,P^13 h1^3,1
108,16,60,1,machine,{16-369},1
108,17,59,1,machine,{17-409},1
108,20,60,1,machine,{20-500},1
108,20,60,1,machine,{20-501},1
108,21,63,1,machine,{21-547},1
108,22,58,1,machine,{22-580},1
108,22,62,1,machine,{22-579},1
108,22,62,1,machine,{22-585},1
108,23,61,1,machine,{23-617},1
108,23,61,1,machine,{23-618},1
108,24,60,1,machine,{24-646},1
108,24,60,1,machine,{24-650},1
108,24,60,1,machine,{24-654},1
108,24,64,1,machine,{24-653},1
108,25,59,3,motivic,D^2 h1 d0^3 e0,1
108,25,64,2,motivic,h0 e0^4 g^2,1
108,26,56,0,motivic,D^2 d0 i^2,1
108,26,64,2,motivic,h0^2 e0^4 g^2,1
108,27,57,0,motivic,M P^3 D h1 d0,1
108,27,61,1,motivic,D c0 d0^3 e0^2,1
108,27,62,0,motivic,d0^4 e0 m,1
108,28,62,2,motivic,h0 d0^4 e0 m,1
108,29,59,1,motivic,M P^3 c0 d0 e0,1
108,29,63,3,motivic,h1 d0^4 e0^3,1
108,30,58,0,motivic,M P^4 d0 e0,1
108,30,60,0,motivic,d0^4 i k,1
108,31,57,1,motivic,P^3 D^2 c0 d0^2 + t M P^4 h0 d0 e0,1
108,31,58,0,motivic,M P^4 h0 d0 e0,1
108,32,56,0,motivic,P^4 D^2 d0^2,1
108,32,58,2,motivic,M P^4 h0^2 d0 e0,1
108,33,56,0,motivic,M P^5 i + P^4 D^2 h0 d0^2,1
108,33,56,0,motivic,P^4 D^2 h0 d0^2,1
108,33,59,0,motivic,P^3 D h1 d0^3 e0,1
108,34,56,0,motivic,M P^5 h0 i + P^4 D^2 h0^2 d0^2,1
108,34,56,0,motivic,P^4 D^2 h0^2 d0^2,1
108,35,56,0,motivic,M P^5 h0^2 i,1
108,35,57,0,motivic,M P^6 h1 d0,1
108,35,61,1,motivic,P^2 c0 d0^6,1
108,36,56,0,motivic,M P^5 h0^3 i,1
108,36,60,0,motivic,P^3 d0^6,1
108,37,56,0,motivic,M P^5 h0^4 i,1
108,37,60,2,motivic,P^3 h0 d0^6,1
108,38,56,0,motivic,M P^5 h0^5 i,1
108,38,60,2,motivic,P^3 h0^2 d0^6,1
108,39,57,1,motivic,P^6 D c0 d0^2,1
108,39,58,0,motivic,P^6 d0^2 l,1
108,40,58,2,motivic,P^6 h0 d0^2 l,1
108,41,59,3,motivic,P^6 h1 d0^3 e0,1
108,42,56,0,motivic,P^7 i k,1
108,47,57,1,motivic,P^9 c0 d0^2,1
108,48,56,0,motivic,P^10 d0^2,1
108,49,56,0,motivic,P^10 h0 d0^2,1
108,50,56,0,motivic,P^10 h0^2 d0^2,1
109,18,60,1,machine,{18-440},1
109,18,60,1,machine,{18-441},1
109,18,60,1,machine,{18-444},1
109,21,61,1,machine,{21-555},1
109,21,61,1,machine,{21-556},1
109,22,60,1,machine,{22-591},1
109,22,60,1,machine,{22-593},1
109,22,64,1,machine,{22-596},1
109,23,59,1,machine,{23-627},1
109,23,63,1,machine,{23-626},1
109,23,63,1,machine,{23-632},1
109,24,56,0,motivic,"h0^7 x109,17",1
109,24,64,2,motivic,h0 e0^2 g^2 m,1
109,25,56,0,motivic,"h0^8 x109,17",1
109,25,57,0,motivic,P D^3 h1 d0^2,1
109,25,61,1,motivic,M c0 d0^4,1
109,25,65,3,motivic,h1 e0^4 g^2,1
109,26,56,0,motivic,"h0^9 x109,17",1
109,26,60,0,motivic,M P d0^4,1
109,26,62,0,motivic,D h2^2 d0^2 e0^3,1
109,27,56,0,motivic,"h0^10 x109,17",1
109,27,59,1,motivic,P D^2 c0 d0^2 e0,1
109,27,60,2,motivic,M P h0 d0^4,1
109,28,56,0,motivic,"h0^11 x109,17",1
109,28,58,0,motivic,P^2 D^2 d0^2 e0 again,1
109,28,58,0,motivic,P^2 D^2 d0^2 e0,2
109,28,58,0,motivic,M P^3 D h1^2 d0,1
109,28,60,2,motivic,M P h0^2 d0^4,1
109,29,58,0,motivic,M P^3 d0 j,1
109,29,58,0,motivic,P^2 D^2 h0 d0^2 e0,1
109,29,61,0,motivic,D h1 d0^6,1
109,30,58,0,motivic,M P^4 h0 l,1
109,30,58,0,motivic,P^2 D^2 h0^2 d0^2 e0,1
109,31,59,0,motivic,M P^4 h1 d0 e0,1
109,31,63,1,motivic,c0 d0^6 e0,1
109,32,56,0,motivic,P^3 D^2 h0 d0 i,1
109,32,62,0,motivic,P d0^6 e0,1
109,33,56,0,motivic,P^3 D^2 h0^2 d0 i,1
109,33,57,0,motivic,P^4 D^2 h1 d0^2,1
109,33,62,2,motivic,P h0 d0^6 e0,1
109,34,56,0,motivic,D M P^5 h0^4,1
109,34,62,2,motivic,P h0^2 d0^6 e0,1
109,35,56,0,motivic,D M P^5 h0^5,1
109,35,59,1,motivic,P^4 D c0 d0^2 e0,1
109,35,60,0,motivic,P^4 d0^3 m,1
109,36,56,0,motivic,D M P^5 h0^6,1
109,36,60,2,motivic,P^4 h0 d0^3 m,1
109,37,57,0,motivic,M P^7 c0,1
109,37,61,3,motivic,P^3 h1 d0^6,1
109,38,58,0,motivic,P^6 j m,1
109,41,57,0,motivic,P^7 D h1 d0^2,1
109,43,59,1,motivic,P^7 c0 d0^2 e0,1
109,44,58,0,motivic,P^8 d0^2 e0,1
109,45,58,2,motivic,P^8 h0 d0^2 e0,1
109,46,58,2,motivic,P^8 h0^2 d0^2 e0,1
109,47,56,0,motivic,P^9 d0 i,1
109,48,56,0,motivic,P^9 h0 d0 i,1
109,49,57,0,motivic,P^10 h1 d0^2,1
110,19,61,1,machine,{19-480},1
110,19,61,1,machine,{19-481},1
110,19,61,1,machine,{19-484},1
110,20,60,1,machine,{20-520},1
110,22,58,1,machine,{22-604},1
110,22,62,1,machine,{22-607},1
110,22,62,1,machine,{22-608},1
110,23,56,0,motivic,h0^5 . D^4 h3^2,1
110,23,57,0,motivic,M P^2 D^2 h1,1
110,23,61,1,motivic,D^2 c0 e0^2 g,1
110,23,62,2,motivic,M h0 d0 e0^3,1
110,23,64,1,motivic,"h1^9 x101,14",1
110,24,56,0,motivic,h0^6 . D^4 h3^2,1
110,24,60,0,motivic,D^2 d0^2 e0^2,1
110,24,62,2,motivic,M h0^2 d0 e0^3,1
110,25,56,0,motivic,h0^7 . D^4 h3^2,1
110,25,59,1,motivic,M P^2 D c0 e0,1
110,25,60,0,motivic,M P d0^2 k,1
110,25,60,2,motivic,D^2 h0 d0^2 e0^2,1
110,25,63,0,motivic,D h1 e0^5,1
110,26,56,0,motivic,h0^8 . D^4 h3^2,1
110,26,60,2,motivic,M P h0 d0^2 k,1
110,26,60,2,motivic,D^2 h0^2 d0^2 e0^2,1
